id,cards,ballots,racepledge,talkradio,familyshun,flagburn,parentcurse,handgesture,rottentomato,soulsell,molesterblood,stageanimal,icebath,idiotsign,headache,dogkick,overweight,palm,ideo7,age,education,gender,state,income,religion
327,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,4.0,6.0,6.0,8.0,8.0,8.0,2.0,51,12,1,93,16,4.0
328,5.0,8.0,8.0,6.0,8.0,8.0,8.0,1.0,6.0,1.0,5.0,8.0,8.0,8.0,5.0,8.0,3.0,8.0,2.0,35,13,2,23,19,5.0
329,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,5.0,50,9,2,71,8,3.0
330,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,4.0,43,13,2,54,12,1.0
331,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,4.0,78,9,2,71,11,2.0
332,3.0,7.0,8.0,6.0,8.0,4.0,8.0,7.0,5.0,8.0,1.0,7.0,4.0,5.0,6.0,7.0,7.0,8.0,4.0,47,14,1,42,15,5.0
333,6.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,5.0,8.0,6.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,5.0,58,13,2,74,13,1.0
334,5.0,7.0,6.0,4.0,1.0,5.0,5.0,5.0,5.0,6.0,1.0,,4.0,6.0,6.0,8.0,5.0,6.0,4.0,57,13,1,74,19,3.0
335,8.0,1.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,4.0,6.0,5.0,7.0,7.0,8.0,8.0,8.0,4.0,47,12,1,23,17,4.0
336,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,7.0,7.0,8.0,8.0,8.0,2.0,51,13,2,21,19,3.0
337,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,73,10,2,32,13,2.0
338,8.0,8.0,8.0,7.0,8.0,6.0,8.0,8.0,1.0,8.0,1.0,7.0,6.0,5.0,5.0,8.0,8.0,8.0,6.0,57,10,1,32,16,2.0
340,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,39,9,1,32,6,5.0
341,8.0,8.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0,7.0,7.0,8.0,8.0,7.0,4.0,37,9,2,84,12,3.0
342,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,7.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,4.0,64,9,2,23,13,2.0
343,8.0,8.0,8.0,8.0,7.0,8.0,7.0,6.0,8.0,8.0,1.0,8.0,8.0,4.0,8.0,8.0,8.0,8.0,4.0,44,9,2,91,7,5.0
344,5.0,8.0,8.0,7.0,8.0,8.0,8.0,4.0,8.0,8.0,7.0,8.0,3.0,7.0,4.0,8.0,8.0,8.0,,37,10,2,74,8,3.0
345,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,4.0,1.0,7.0,7.0,7.0,8.0,8.0,2.0,63,10,1,53,17,2.0
346,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,1.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,6.0,52,13,2,34,17,1.0
347,8.0,8.0,6.0,8.0,8.0,7.0,8.0,8.0,5.0,8.0,7.0,8.0,7.0,8.0,8.0,8.0,8.0,6.0,4.0,66,9,2,23,15,2.0
348,3.0,6.0,7.0,8.0,6.0,8.0,4.0,3.0,5.0,5.0,1.0,3.0,3.0,4.0,4.0,8.0,3.0,7.0,2.0,23,12,1,33,17,5.0
349,8.0,8.0,8.0,8.0,8.0,8.0,8.0,5.0,8.0,8.0,1.0,8.0,5.0,6.0,5.0,8.0,8.0,8.0,5.0,63,14,1,88,19,3.0
350,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,4.0,4.0,5.0,5.0,8.0,8.0,8.0,4.0,45,12,1,94,13,5.0
352,8.0,8.0,8.0,3.0,7.0,6.0,8.0,6.0,6.0,1.0,7.0,8.0,5.0,6.0,7.0,8.0,8.0,8.0,5.0,48,10,1,93,17,2.0
353,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,6.0,51,11,2,74,11,2.0
354,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,46,9,1,41,16,2.0
355,8.0,8.0,8.0,8.0,8.0,5.0,7.0,5.0,7.0,5.0,5.0,7.0,5.0,5.0,8.0,8.0,7.0,8.0,7.0,63,12,1,93,14,5.0
356,8.0,8.0,8.0,8.0,8.0,1.0,8.0,1.0,8.0,8.0,1.0,6.0,5.0,5.0,8.0,8.0,8.0,8.0,2.0,64,13,1,21,13,5.0
357,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,35,10,1,59,13,3.0
360,3.0,6.0,4.0,5.0,7.0,4.0,7.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,6.0,3.0,2.0,4.0,2.0,32,12,2,93,15,3.0
361,7.0,8.0,8.0,8.0,7.0,2.0,7.0,7.0,8.0,4.0,6.0,8.0,5.0,5.0,5.0,8.0,7.0,8.0,4.0,48,14,1,22,18,
362,7.0,8.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,5.0,5.0,7.0,7.0,6.0,7.0,8.0,8.0,8.0,5.0,59,13,1,22,19,5.0
363,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,5.0,1.0,4.0,3.0,8.0,5.0,8.0,8.0,8.0,2.0,35,10,2,43,14,5.0
364,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,1.0,8.0,1.0,5.0,4.0,6.0,8.0,8.0,8.0,8.0,2.0,62,10,2,21,14,5.0
365,6.0,8.0,8.0,7.0,8.0,8.0,8.0,5.0,6.0,8.0,7.0,8.0,6.0,6.0,7.0,8.0,8.0,8.0,6.0,62,10,2,88,17,4.0
366,4.0,8.0,8.0,6.0,8.0,1.0,8.0,1.0,1.0,8.0,1.0,5.0,4.0,4.0,6.0,8.0,8.0,8.0,1.0,28,12,2,56,19,3.0
367,8.0,8.0,8.0,1.0,8.0,8.0,8.0,1.0,1.0,1.0,1.0,8.0,4.0,6.0,4.0,8.0,8.0,8.0,6.0,37,10,1,74,8,3.0
368,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,4.0,80,7,1,56,11,2.0
369,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,86,9,2,84,12,1.0
370,3.0,5.0,4.0,5.0,6.0,4.0,6.0,5.0,5.0,8.0,5.0,3.0,3.0,5.0,6.0,1.0,5.0,4.0,6.0,31,9,1,59,11,2.0
371,7.0,8.0,8.0,6.0,8.0,7.0,8.0,8.0,6.0,8.0,7.0,8.0,5.0,5.0,8.0,8.0,7.0,8.0,5.0,50,13,2,31,16,5.0
372,4.0,5.0,5.0,4.0,8.0,4.0,8.0,5.0,6.0,4.0,1.0,4.0,3.0,5.0,4.0,5.0,5.0,5.0,3.0,42,14,1,91,16,
373,6.0,8.0,8.0,5.0,7.0,5.0,7.0,6.0,4.0,8.0,1.0,5.0,3.0,6.0,6.0,8.0,8.0,8.0,4.0,45,12,1,32,14,2.0
374,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,3.0,62,13,2,33,19,5.0
375,8.0,8.0,8.0,5.0,8.0,5.0,8.0,8.0,6.0,8.0,6.0,8.0,5.0,6.0,8.0,8.0,8.0,8.0,6.0,35,12,2,56,13,2.0
376,8.0,8.0,8.0,5.0,8.0,1.0,8.0,3.0,4.0,8.0,1.0,5.0,4.0,5.0,5.0,7.0,7.0,8.0,3.0,41,11,1,14,16,4.0
377,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,4.0,66,14,2,62,14,2.0
378,8.0,8.0,8.0,8.0,1.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,7.0,56,9,2,73,11,1.0
379,4.0,8.0,7.0,4.0,8.0,4.0,5.0,6.0,5.0,8.0,8.0,7.0,6.0,6.0,8.0,8.0,5.0,7.0,4.0,41,13,2,22,17,3.0
380,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,4.0,47,12,2,46,13,2.0
381,4.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,4.0,8.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,4.0,71,9,2,33,10,2.0
382,5.0,3.0,8.0,7.0,8.0,8.0,8.0,6.0,5.0,8.0,8.0,6.0,6.0,7.0,8.0,8.0,8.0,8.0,4.0,47,10,2,93,16,5.0
383,4.0,4.0,4.0,5.0,4.0,8.0,5.0,2.0,4.0,4.0,5.0,4.0,7.0,4.0,5.0,4.0,5.0,4.0,4.0,26,6,1,74,10,
384,8.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,5.0,7.0,8.0,8.0,8.0,7.0,8.0,7.0,8.0,6.0,4.0,30,9,1,74,14,2.0
386,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,1.0,8.0,1.0,8.0,8.0,7.0,7.0,8.0,8.0,8.0,5.0,68,10,2,74,12,3.0
387,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,5.0,8.0,6.0,8.0,8.0,8.0,7.0,44,11,1,62,15,2.0
388,7.0,6.0,7.0,8.0,8.0,8.0,8.0,6.0,5.0,8.0,6.0,5.0,7.0,7.0,8.0,8.0,8.0,7.0,4.0,60,8,1,31,9,3.0
389,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,8.0,1.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,50,11,1,94,18,2.0
390,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,8.0,8.0,8.0,4.0,6.0,7.0,8.0,4.0,8.0,6.0,37,12,1,74,17,2.0
391,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,2.0,22,9,2,93,13,4.0
392,8.0,8.0,8.0,8.0,1.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,2.0,56,13,2,42,15,5.0
393,7.0,7.0,8.0,7.0,8.0,5.0,8.0,8.0,7.0,5.0,6.0,8.0,5.0,8.0,7.0,8.0,8.0,8.0,3.0,25,12,2,14,18,3.0
394,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,51,10,1,93,4,5.0
395,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,8.0,5.0,74,10,1,31,15,3.0
396,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,5.0,69,10,2,23,12,2.0
397,3.0,1.0,1.0,3.0,8.0,1.0,7.0,1.0,1.0,8.0,1.0,5.0,4.0,6.0,7.0,8.0,6.0,1.0,5.0,33,12,1,43,16,5.0
398,4.0,8.0,8.0,5.0,8.0,5.0,8.0,4.0,4.0,8.0,1.0,4.0,4.0,5.0,5.0,8.0,5.0,8.0,2.0,32,14,1,56,13,3.0
399,1.0,7.0,8.0,8.0,8.0,8.0,8.0,5.0,6.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0,4.0,8.0,2.0,23,9,1,21,7,5.0
400,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,7.0,8.0,8.0,8.0,4.0,41,10,2,92,8,3.0
401,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,4.0,60,4,2,74,11,2.0
402,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,4.0,62,11,2,41,14,2.0
403,8.0,8.0,8.0,8.0,8.0,1.0,8.0,8.0,1.0,8.0,1.0,8.0,5.0,5.0,5.0,8.0,8.0,8.0,2.0,62,13,1,93,18,5.0
404,8.0,8.0,8.0,8.0,8.0,8.0,,8.0,8.0,8.0,8.0,8.0,7.0,6.0,8.0,8.0,8.0,8.0,4.0,42,9,1,23,9,3.0
405,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,5.0,61,12,1,52,19,3.0
406,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,4.0,46,9,2,72,14,2.0
407,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,7.0,8.0,8.0,8.0,8.0,4.0,45,9,2,74,12,3.0
408,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,4.0,52,8,2,23,7,2.0
409,1.0,7.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,7.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,3.0,46,10,1,33,10,5.0
410,8.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0,8.0,8.0,1.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,2.0,56,10,2,35,16,5.0
411,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,7.0,8.0,7.0,8.0,6.0,8.0,7.0,8.0,8.0,8.0,4.0,48,10,2,59,15,3.0
412,7.0,8.0,1.0,8.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0,7.0,1.0,6.0,64,9,2,16,11,5.0
413,1.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,1.0,7.0,28,5,1,74,4,3.0
414,7.0,8.0,8.0,7.0,6.0,8.0,5.0,6.0,6.0,8.0,2.0,7.0,5.0,6.0,7.0,6.0,4.0,8.0,5.0,31,12,1,21,18,3.0
415,5.0,7.0,8.0,8.0,8.0,8.0,8.0,6.0,6.0,8.0,1.0,7.0,5.0,5.0,8.0,8.0,8.0,8.0,4.0,48,10,1,21,16,3.0
416,4.0,5.0,1.0,7.0,8.0,8.0,1.0,6.0,5.0,8.0,1.0,6.0,6.0,5.0,7.0,8.0,4.0,1.0,4.0,19,10,1,21,15,4.0
417,1.0,8.0,8.0,1.0,1.0,1.0,8.0,8.0,1.0,1.0,4.0,1.0,4.0,4.0,4.0,8.0,8.0,8.0,4.0,43,12,1,62,12,2.0
418,8.0,8.0,7.0,8.0,8.0,6.0,8.0,8.0,8.0,6.0,1.0,8.0,6.0,6.0,7.0,8.0,7.0,7.0,6.0,49,12,1,59,17,3.0
419,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,3.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,3.0,51,9,2,31,11,3.0
420,8.0,8.0,8.0,8.0,7.0,8.0,8.0,5.0,5.0,8.0,6.0,8.0,5.0,4.0,6.0,8.0,8.0,8.0,4.0,56,12,2,84,14,1.0
421,6.0,8.0,8.0,8.0,7.0,8.0,8.0,7.0,4.0,8.0,8.0,8.0,4.0,8.0,8.0,,8.0,8.0,4.0,46,10,2,84,12,3.0
422,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,8.0,6.0,7.0,8.0,8.0,8.0,8.0,6.0,54,10,2,47,17,2.0
424,8.0,8.0,8.0,8.0,7.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,55,9,2,23,12,5.0
425,4.0,8.0,6.0,5.0,8.0,1.0,4.0,1.0,2.0,8.0,7.0,7.0,5.0,5.0,7.0,8.0,8.0,6.0,4.0,26,9,2,31,14,5.0
426,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,4.0,74,9,2,93,9,5.0
427,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,7.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,2.0,56,12,2,58,18,
428,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,2.0,62,13,2,52,18,5.0
429,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,6.0,68,6,1,41,9,2.0
430,8.0,8.0,6.0,8.0,7.0,6.0,8.0,8.0,7.0,8.0,8.0,8.0,,8.0,8.0,8.0,8.0,6.0,4.0,18,9,1,93,12,3.0
431,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,5.0,82,9,1,93,9,3.0
432,8.0,8.0,8.0,8.0,8.0,8.0,8.0,4.0,8.0,8.0,1.0,8.0,4.0,6.0,8.0,8.0,8.0,8.0,4.0,62,7,1,34,6,3.0
434,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,80,12,2,22,10,1.0
435,8.0,8.0,8.0,8.0,8.0,1.0,8.0,8.0,1.0,4.0,1.0,8.0,5.0,6.0,7.0,8.0,8.0,8.0,1.0,34,12,1,34,16,
436,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,5.0,81,10,2,93,11,3.0
437,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,79,9,2,35,8,2.0
438,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,58,9,2,21,13,2.0
439,8.0,8.0,8.0,7.0,8.0,8.0,7.0,8.0,8.0,8.0,5.0,5.0,3.0,4.0,4.0,8.0,8.0,8.0,3.0,24,12,2,93,16,2.0
440,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,4.0,45,13,2,47,16,2.0
442,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,4.0,56,12,2,59,15,2.0
443,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,8.0,1.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,77,13,2,93,16,3.0
444,7.0,8.0,7.0,8.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,7.0,4.0,50,10,1,58,13,1.0
445,8.0,8.0,8.0,8.0,8.0,8.0,4.0,8.0,8.0,8.0,6.0,8.0,4.0,4.0,5.0,8.0,8.0,8.0,3.0,37,10,2,93,16,3.0
446,8.0,7.0,8.0,8.0,8.0,1.0,8.0,4.0,1.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,3.0,80,9,2,93,1,2.0
447,7.0,8.0,8.0,8.0,8.0,8.0,8.0,,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,5.0,83,10,2,59,13,2.0
448,8.0,8.0,3.0,4.0,8.0,8.0,8.0,8.0,8.0,8.0,5.0,8.0,6.0,7.0,6.0,8.0,5.0,3.0,2.0,37,12,1,93,19,4.0
449,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,45,12,1,23,12,2.0
450,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,8.0,1.0,8.0,8.0,1.0,8.0,8.0,8.0,8.0,1.0,48,9,1,74,9,3.0
451,1.0,2.0,4.0,4.0,5.0,3.0,5.0,1.0,1.0,8.0,1.0,5.0,4.0,3.0,5.0,4.0,4.0,4.0,6.0,56,7,1,32,7,3.0
452,8.0,8.0,8.0,8.0,7.0,8.0,8.0,1.0,5.0,8.0,4.0,8.0,4.0,7.0,7.0,8.0,8.0,8.0,4.0,56,14,2,16,19,3.0
453,8.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,4.0,5.0,6.0,8.0,8.0,8.0,7.0,34,10,2,91,13,1.0
454,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,71,10,2,86,11,2.0
455,4.0,5.0,6.0,4.0,7.0,3.0,5.0,5.0,4.0,8.0,1.0,6.0,3.0,3.0,7.0,8.0,5.0,6.0,2.0,19,10,1,93,13,5.0
456,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,1.0,7.0,8.0,8.0,8.0,8.0,4.0,44,10,2,83,12,1.0
457,5.0,6.0,8.0,8.0,8.0,5.0,8.0,,8.0,8.0,5.0,8.0,5.0,5.0,8.0,8.0,8.0,8.0,5.0,31,10,2,59,8,5.0
458,5.0,8.0,8.0,4.0,7.0,4.0,8.0,3.0,3.0,8.0,3.0,5.0,4.0,7.0,5.0,8.0,8.0,8.0,5.0,60,11,1,93,17,3.0
459,5.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,8.0,5.0,32,12,2,93,19,5.0
460,3.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,4.0,1.0,1.0,7.0,3.0,4.0,5.0,8.0,5.0,8.0,2.0,33,13,1,35,16,5.0
461,7.0,7.0,8.0,8.0,8.0,1.0,8.0,1.0,5.0,8.0,1.0,8.0,7.0,1.0,7.0,8.0,8.0,8.0,2.0,49,9,2,59,7,2.0
462,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,4.0,69,9,1,33,10,4.0
463,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,6.0,4.0,5.0,8.0,8.0,8.0,4.0,24,10,2,56,7,3.0
464,5.0,6.0,6.0,8.0,7.0,6.0,8.0,3.0,6.0,8.0,4.0,8.0,4.0,7.0,6.0,8.0,7.0,6.0,5.0,70,9,2,35,13,2.0
465,8.0,8.0,8.0,8.0,8.0,4.0,8.0,6.0,6.0,8.0,1.0,8.0,4.0,8.0,6.0,8.0,5.0,8.0,4.0,55,12,1,31,16,3.0
467,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,4.0,8.0,8.0,8.0,8.0,8.0,6.0,32,11,1,45,9,2.0
468,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,72,10,2,54,17,5.0
469,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,5.0,5.0,5.0,5.0,8.0,8.0,8.0,6.0,51,9,1,63,13,2.0
470,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,5.0,58,10,2,43,17,1.0
471,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,5.0,7.0,8.0,8.0,8.0,8.0,4.0,38,7,2,93,12,2.0
472,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,2.0,60,14,2,23,15,3.0
473,8.0,8.0,7.0,8.0,8.0,8.0,5.0,4.0,4.0,8.0,1.0,5.0,4.0,5.0,8.0,8.0,3.0,7.0,3.0,30,12,1,93,13,5.0
474,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,6.0,6.0,8.0,8.0,8.0,4.0,65,13,2,91,16,3.0
475,5.0,8.0,7.0,8.0,8.0,8.0,8.0,6.0,8.0,8.0,4.0,8.0,5.0,7.0,6.0,8.0,8.0,7.0,6.0,30,10,2,85,14,2.0
476,8.0,8.0,6.0,7.0,7.0,7.0,8.0,7.0,3.0,8.0,8.0,7.0,5.0,1.0,4.0,8.0,8.0,6.0,4.0,25,12,1,93,8,5.0
477,4.0,8.0,8.0,8.0,7.0,8.0,,6.0,8.0,8.0,8.0,7.0,3.0,6.0,6.0,8.0,6.0,8.0,6.0,32,13,1,86,13,1.0
478,6.0,8.0,8.0,5.0,8.0,8.0,6.0,4.0,4.0,8.0,1.0,8.0,5.0,6.0,6.0,8.0,5.0,8.0,4.0,68,12,1,93,16,5.0
479,8.0,8.0,8.0,7.0,8.0,1.0,8.0,7.0,7.0,1.0,7.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,1.0,68,14,1,33,18,3.0
480,8.0,8.0,8.0,8.0,8.0,8.0,8.0,5.0,8.0,4.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,8.0,6.0,48,12,2,93,18,5.0
481,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,3.0,77,11,1,92,4,2.0
482,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,2.0,8.0,8.0,8.0,4.0,4.0,8.0,8.0,8.0,8.0,6.0,72,9,1,93,8,2.0
483,8.0,4.0,8.0,5.0,8.0,1.0,8.0,1.0,4.0,3.0,8.0,6.0,5.0,6.0,8.0,3.0,8.0,8.0,4.0,43,10,1,91,16,3.0
484,7.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,3.0,64,12,2,93,12,2.0
485,7.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,5.0,7.0,8.0,8.0,8.0,8.0,8.0,6.0,29,9,1,58,1,2.0
486,8.0,8.0,8.0,8.0,8.0,7.0,,1.0,4.0,6.0,8.0,8.0,5.0,8.0,7.0,8.0,8.0,8.0,4.0,68,6,2,91,7,3.0
